hour,year,year_month,tripduration,number_trips,gender
00,2015,2015-09,7590,8,0
00,2015,2015-09,12373,21,1
00,2015,2015-09,726,3,2
00,2015,2015-10,54012,40,0
00,2015,2015-10,63750,137,1
00,2015,2015-10,15545,37,2
00,2015,2015-11,18991,11,0
00,2015,2015-11,102719,124,1
00,2015,2015-11,14756,43,2
00,2015,2015-12,349,1,0
00,2015,2015-12,59828,85,1
00,2015,2015-12,7760,21,2
00,2016,2016-01,776,1,0
00,2016,2016-01,24722,55,1
00,2016,2016-01,6477,20,2
00,2016,2016-02,3043,2,0
00,2016,2016-02,50038,52,1
00,2016,2016-02,10619,21,2
00,2016,2016-03,17245,9,0
00,2016,2016-03,40528,87,1
00,2016,2016-03,8036,22,2
00,2016,2016-04,33777,11,0
00,2016,2016-04,93398,122,1
00,2016,2016-04,10783,26,2
00,2016,2016-05,20052,12,0
00,2016,2016-05,92958,170,1
00,2016,2016-05,22629,46,2
00,2016,2016-06,37680,18,0
00,2016,2016-06,120945,199,1
00,2016,2016-06,15880,32,2
00,2016,2016-07,53957,28,0
00,2016,2016-07,138800,201,1
00,2016,2016-07,31792,59,2
00,2016,2016-08,173995,41,0
00,2016,2016-08,218592,267,1
00,2016,2016-08,69570,54,2
00,2016,2016-09,144005,27,0
00,2016,2016-09,195398,276,1
00,2016,2016-09,20801,51,2
00,2016,2016-10,8847,11,0
00,2016,2016-10,134236,228,1
00,2016,2016-10,17751,50,2
00,2016,2016-11,11747,8,0
00,2016,2016-11,83988,153,1
00,2016,2016-11,7541,21,2
00,2016,2016-12,173748,10,0
00,2016,2016-12,160156,118,1
00,2016,2016-12,14651,25,2
00,2017,2017-01,421,1,0
00,2017,2017-01,82555,92,1
00,2017,2017-01,4199,13,2
00,2017,2017-02,1200,4,0
00,2017,2017-02,61416,111,1
00,2017,2017-02,11618,19,2
00,2017,2017-03,39875,68,1
00,2017,2017-03,35397,17,2
00,2017,2017-04,179147,23,0
00,2017,2017-04,48385,106,1
00,2017,2017-04,7639,20,2
00,2017,2017-05,7888,17,0
00,2017,2017-05,62163,148,1
00,2017,2017-05,12602,31,2
00,2017,2017-06,52019,21,0
00,2017,2017-06,91331,187,1
00,2017,2017-06,17322,39,2
00,2017,2017-07,37175,28,0
00,2017,2017-07,152762,228,1
00,2017,2017-07,21595,49,2
00,2017,2017-08,70819,15,0
00,2017,2017-08,96619,191,1
00,2017,2017-08,10422,29,2
00,2017,2017-09,9725,13,0
00,2017,2017-09,87677,196,1
00,2017,2017-09,12923,39,2
00,2017,2017-10,25233,37,0
00,2017,2017-10,108250,215,1
00,2017,2017-10,21153,52,2
00,2017,2017-11,28583,11,0
00,2017,2017-11,67742,163,1
00,2017,2017-11,8321,21,2
00,2017,2017-12,24314,13,0
00,2017,2017-12,55060,130,1
00,2017,2017-12,2495,9,2
00,2018,2018-01,364,1,0
00,2018,2018-01,41506,74,1
00,2018,2018-01,4302,15,2
00,2018,2018-02,4648,6,0
00,2018,2018-02,33557,95,1
00,2018,2018-02,4771,12,2
00,2018,2018-03,3117,9,0
00,2018,2018-03,57011,132,1
00,2018,2018-03,6836,22,2
00,2018,2018-04,7663,15,0
00,2018,2018-04,54134,132,1
00,2018,2018-04,8629,26,2
00,2018,2018-05,65676,20,0
00,2018,2018-05,86587,182,1
00,2018,2018-05,19257,47,2
00,2018,2018-06,318234,32,0
00,2018,2018-06,173191,274,1
00,2018,2018-06,19671,55,2
00,2018,2018-07,91264,40,0
00,2018,2018-07,154266,285,1
00,2018,2018-07,33470,63,2
00,2018,2018-08,121050,39,0
00,2018,2018-08,144478,245,1
00,2018,2018-08,40298,70,2
00,2018,2018-09,73374,29,0
00,2018,2018-09,109635,239,1
00,2018,2018-09,18392,39,2
00,2018,2018-10,10016,11,0
00,2018,2018-10,101982,175,1
00,2018,2018-10,15442,48,2
00,2018,2018-11,1614,4,0
00,2018,2018-11,37007,103,1
00,2018,2018-11,34467,47,2
00,2018,2018-12,7976,9,0
00,2018,2018-12,46043,127,1
00,2018,2018-12,394909,42,2
00,2019,2019-01,299,1,0
00,2019,2019-01,23696,70,1
00,2019,2019-01,6467,19,2
00,2019,2019-02,184,1,0
00,2019,2019-02,26469,79,1
00,2019,2019-02,5270,14,2
00,2019,2019-03,6539,10,0
00,2019,2019-03,41495,110,1
00,2019,2019-03,11948,28,2
00,2019,2019-04,37859,12,0
00,2019,2019-04,75912,144,1
00,2019,2019-04,18703,27,2
00,2019,2019-05,24879,28,0
00,2019,2019-05,100689,174,1
00,2019,2019-05,16050,41,2
00,2019,2019-06,33349,39,0
00,2019,2019-06,143755,232,1
00,2019,2019-06,116072,56,2
00,2019,2019-07,129046,48,0
00,2019,2019-07,657492,226,1
00,2019,2019-07,34245,63,2
00,2019,2019-08,132622,53,0
00,2019,2019-08,144786,254,1
00,2019,2019-08,55713,64,2
00,2019,2019-09,1109528,41,0
00,2019,2019-09,162836,258,1
00,2019,2019-09,83584,64,2
00,2019,2019-10,51156,30,0
00,2019,2019-10,108178,205,1
00,2019,2019-10,14681,36,2
00,2019,2019-11,13703,14,0
00,2019,2019-11,108937,139,1
00,2019,2019-11,43517,42,2
00,2019,2019-12,3470,5,0
00,2019,2019-12,100866,130,1
00,2019,2019-12,6831,21,2
00,2020,2020-01,14125,18,0
00,2020,2020-01,52803,146,1
00,2020,2020-01,8635,21,2
01,2015,2015-09,10796,8,0
01,2015,2015-09,55496,15,1
01,2015,2015-09,1249,2,2
01,2015,2015-10,186257,34,0
01,2015,2015-10,27221,66,1
01,2015,2015-10,4922,18,2
01,2015,2015-11,57083,6,0
01,2015,2015-11,29841,79,1
01,2015,2015-11,7563,15,2
01,2015,2015-12,14819,11,0
01,2015,2015-12,19861,47,1
01,2015,2015-12,4817,13,2
01,2016,2016-01,5555,6,0
01,2016,2016-01,11205,31,1
01,2016,2016-01,3238,9,2
01,2016,2016-02,420,1,0
01,2016,2016-02,8226,28,1
01,2016,2016-02,29832,10,2
01,2016,2016-03,328050,6,0
01,2016,2016-03,16089,45,1
01,2016,2016-03,5534,16,2
01,2016,2016-04,1883,3,0
01,2016,2016-04,19972,50,1
01,2016,2016-04,7473,21,2
01,2016,2016-05,60931,8,0
01,2016,2016-05,45389,88,1
01,2016,2016-05,10372,16,2
01,2016,2016-06,31426,11,0
01,2016,2016-06,97153,105,1
01,2016,2016-06,7745,12,2
01,2016,2016-07,37770,21,0
01,2016,2016-07,69694,102,1
01,2016,2016-07,14357,31,2
01,2016,2016-08,29035,20,0
01,2016,2016-08,64907,121,1
01,2016,2016-08,6838,18,2
01,2016,2016-09,11843,15,0
01,2016,2016-09,70963,131,1
01,2016,2016-09,14212,16,2
01,2016,2016-10,191298,20,0
01,2016,2016-10,64098,136,1
01,2016,2016-10,11665,19,2
01,2016,2016-11,6278,8,0
01,2016,2016-11,49512,86,1
01,2016,2016-11,41023,16,2
01,2016,2016-12,14950,3,0
01,2016,2016-12,36283,76,1
01,2016,2016-12,4126,11,2
01,2017,2017-01,397,1,0
01,2017,2017-01,29632,38,1
01,2017,2017-01,2417,8,2
01,2017,2017-02,1912,3,0
01,2017,2017-02,33532,55,1
01,2017,2017-02,4778,7,2
01,2017,2017-03,666,3,0
01,2017,2017-03,23002,41,1
01,2017,2017-03,523,2,2
01,2017,2017-04,5063,4,0
01,2017,2017-04,37242,70,1
01,2017,2017-04,2454,7,2
01,2017,2017-05,24016,14,0
01,2017,2017-05,98449,86,1
01,2017,2017-05,5478,9,2
01,2017,2017-06,99056,12,0
01,2017,2017-06,69541,141,1
01,2017,2017-06,11075,23,2
01,2017,2017-07,13044,16,0
01,2017,2017-07,69987,126,1
01,2017,2017-07,3905,14,2
01,2017,2017-08,281907,9,0
01,2017,2017-08,71292,125,1
01,2017,2017-08,5733,14,2
01,2017,2017-09,253979,8,0
01,2017,2017-09,66815,132,1
01,2017,2017-09,3665,12,2
01,2017,2017-10,15314,17,0
01,2017,2017-10,70430,138,1
01,2017,2017-10,9139,16,2
01,2017,2017-11,62236,85,1
01,2017,2017-11,4065,9,2
01,2017,2017-12,83,1,0
01,2017,2017-12,45829,98,1
01,2017,2017-12,4027,12,2
01,2018,2018-01,21737,50,1
01,2018,2018-01,2344,7,2
01,2018,2018-02,256,1,0
01,2018,2018-02,16725,54,1
01,2018,2018-02,937,4,2
01,2018,2018-03,35608,90,1
01,2018,2018-03,4228,12,2
01,2018,2018-04,8606,7,0
01,2018,2018-04,44531,90,1
01,2018,2018-04,5178,16,2
01,2018,2018-05,63196,20,0
01,2018,2018-05,70055,108,1
01,2018,2018-05,7073,20,2
01,2018,2018-06,13181,12,0
01,2018,2018-06,119901,107,1
01,2018,2018-06,7584,21,2
01,2018,2018-07,74249,40,0
01,2018,2018-07,101439,122,1
01,2018,2018-07,6032,17,2
01,2018,2018-08,141365,13,0
01,2018,2018-08,55549,114,1
01,2018,2018-08,37372,25,2
01,2018,2018-09,25895,23,0
01,2018,2018-09,60974,126,1
01,2018,2018-09,10158,25,2
01,2018,2018-10,4473,7,0
01,2018,2018-10,31572,70,1
01,2018,2018-10,5470,16,2
01,2018,2018-11,504,1,0
01,2018,2018-11,23099,52,1
01,2018,2018-11,159863,18,2
01,2018,2018-12,5459,7,0
01,2018,2018-12,32965,81,1
01,2018,2018-12,6050,21,2
01,2019,2019-01,581,1,0
01,2019,2019-01,21638,51,1
01,2019,2019-01,2233,8,2
01,2019,2019-02,6803,17,0
01,2019,2019-02,14071,43,1
01,2019,2019-02,4212,11,2
01,2019,2019-03,16059,26,0
01,2019,2019-03,18742,53,1
01,2019,2019-03,1728,7,2
01,2019,2019-04,9675,15,0
01,2019,2019-04,36095,99,1
01,2019,2019-04,8013,21,2
01,2019,2019-05,10189,15,0
01,2019,2019-05,431598,92,1
01,2019,2019-05,8889,28,2
01,2019,2019-06,1924552,24,0
01,2019,2019-06,71992,131,1
01,2019,2019-06,9126,23,2
01,2019,2019-07,34229,30,0
01,2019,2019-07,74399,127,1
01,2019,2019-07,7229,14,2
01,2019,2019-08,96314,36,0
01,2019,2019-08,102889,119,1
01,2019,2019-08,49446,52,2
01,2019,2019-09,217752,43,0
01,2019,2019-09,136253,127,1
01,2019,2019-09,19629,34,2
01,2019,2019-10,39905,32,0
01,2019,2019-10,61741,108,1
01,2019,2019-10,5148,14,2
01,2019,2019-11,5986,4,0
01,2019,2019-11,38925,84,1
01,2019,2019-11,8685,18,2
01,2019,2019-12,6074,9,0
01,2019,2019-12,28768,74,1
01,2019,2019-12,5783,16,2
01,2020,2020-01,34289,14,0
01,2020,2020-01,28891,77,1
01,2020,2020-01,11686,26,2
02,2015,2015-09,86518,3,0
02,2015,2015-09,4825,10,1
02,2015,2015-09,369,1,2
02,2015,2015-10,48222,26,0
02,2015,2015-10,12279,34,1
02,2015,2015-10,3691,14,2
02,2015,2015-11,123088,5,0
02,2015,2015-11,12335,28,1
02,2015,2015-11,3979,11,2
02,2015,2015-12,27963,7,0
02,2015,2015-12,19018,38,1
02,2015,2015-12,2797,10,2
02,2016,2016-01,6445,21,1
02,2016,2016-01,1130,4,2
02,2016,2016-02,2364,2,0
02,2016,2016-02,7362,15,1
02,2016,2016-03,3543,5,0
02,2016,2016-03,9508,23,1
02,2016,2016-03,774,5,2
02,2016,2016-04,9270,30,1
02,2016,2016-04,663,4,2
02,2016,2016-05,56055,3,0
02,2016,2016-05,40908,35,1
02,2016,2016-05,2859,5,2
02,2016,2016-06,3377,5,0
02,2016,2016-06,55036,74,1
02,2016,2016-06,3754,7,2
02,2016,2016-07,123059,26,0
02,2016,2016-07,55317,83,1
02,2016,2016-07,6271,9,2
02,2016,2016-08,26700,21,0
02,2016,2016-08,46285,91,1
02,2016,2016-08,4268,9,2
02,2016,2016-09,5157,12,0
02,2016,2016-09,100742,104,1
02,2016,2016-09,8839,16,2
02,2016,2016-10,3192,6,0
02,2016,2016-10,233253,87,1
02,2016,2016-10,10702,12,2
02,2016,2016-11,2839,3,0
02,2016,2016-11,49889,36,1
02,2016,2016-11,1477,3,2
02,2016,2016-12,1724,1,0
02,2016,2016-12,24733,41,1
02,2016,2016-12,1739,4,2
02,2017,2017-01,1134,3,0
02,2017,2017-01,12637,24,1
02,2017,2017-01,2233,7,2
02,2017,2017-02,8346,25,1
02,2017,2017-02,987,4,2
02,2017,2017-03,6594,13,1
02,2017,2017-04,781,3,0
02,2017,2017-04,20067,43,1
02,2017,2017-04,573,2,2
02,2017,2017-05,1131,1,0
02,2017,2017-05,50383,54,1
02,2017,2017-05,767,3,2
02,2017,2017-06,1375027,14,0
02,2017,2017-06,26379,58,1
02,2017,2017-06,15124,5,2
02,2017,2017-07,132134,6,0
02,2017,2017-07,60137,67,1
02,2017,2017-07,2429,10,2
02,2017,2017-08,354974,14,0
02,2017,2017-08,33434,61,1
02,2017,2017-08,4532,10,2
02,2017,2017-09,2644,2,0
02,2017,2017-09,32694,61,1
02,2017,2017-09,4893,7,2
02,2017,2017-10,1408,3,0
02,2017,2017-10,37025,74,1
02,2017,2017-10,4009,10,2
02,2017,2017-11,15207,6,0
02,2017,2017-11,18189,43,1
02,2017,2017-11,2621,6,2
02,2017,2017-12,394,2,0
02,2017,2017-12,19454,50,1
02,2017,2017-12,3364,4,2
02,2018,2018-01,385,1,0
02,2018,2018-01,9540,21,1
02,2018,2018-01,1197,4,2
02,2018,2018-02,16194,26,1
02,2018,2018-03,13854,28,1
02,2018,2018-03,967,1,2
02,2018,2018-04,26519,3,0
02,2018,2018-04,13049,35,1
02,2018,2018-04,2048,6,2
02,2018,2018-05,115264,14,0
02,2018,2018-05,66691,64,1
02,2018,2018-05,6304,7,2
02,2018,2018-06,49400,14,0
02,2018,2018-06,33545,57,1
02,2018,2018-06,6980,8,2
02,2018,2018-07,28296,15,0
02,2018,2018-07,22212,50,1
02,2018,2018-07,5687,9,2
02,2018,2018-08,345674,26,0
02,2018,2018-08,434660,77,1
02,2018,2018-08,3267,8,2
02,2018,2018-09,237734,15,0
02,2018,2018-09,174506,81,1
02,2018,2018-09,6141,11,2
02,2018,2018-10,89122,53,1
02,2018,2018-10,5666,13,2
02,2018,2018-11,113207,3,0
02,2018,2018-11,16950,43,1
02,2018,2018-11,4568,11,2
02,2018,2018-12,5005,4,0
02,2018,2018-12,26473,47,1
02,2018,2018-12,1242,5,2
02,2019,2019-01,361,2,0
02,2019,2019-01,12554,31,1
02,2019,2019-01,1172,3,2
02,2019,2019-02,308,2,0
02,2019,2019-02,16070,34,1
02,2019,2019-02,639,3,2
02,2019,2019-03,2469,6,0
02,2019,2019-03,11709,35,1
02,2019,2019-03,1876,7,2
02,2019,2019-04,7821,6,0
02,2019,2019-04,21081,54,1
02,2019,2019-04,2500,7,2
02,2019,2019-05,24108,5,0
02,2019,2019-05,23776,62,1
02,2019,2019-05,25647,8,2
02,2019,2019-06,265800,16,0
02,2019,2019-06,36686,73,1
02,2019,2019-06,6994,11,2
02,2019,2019-07,27764,22,0
02,2019,2019-07,147366,109,1
02,2019,2019-07,17989,15,2
02,2019,2019-08,6758,9,0
02,2019,2019-08,35024,78,1
02,2019,2019-08,31729,32,2
02,2019,2019-09,56292,16,0
02,2019,2019-09,71367,80,1
02,2019,2019-09,7778,17,2
02,2019,2019-10,130019,13,0
02,2019,2019-10,39307,64,1
02,2019,2019-10,3946,10,2
02,2019,2019-11,7461,7,0
02,2019,2019-11,3085179,41,1
02,2019,2019-11,2037985,17,2
02,2019,2019-12,2616,3,0
02,2019,2019-12,16447,32,1
02,2019,2019-12,4182,13,2
02,2020,2020-01,12152,8,0
02,2020,2020-01,11097,22,1
02,2020,2020-01,4796,12,2
03,2015,2015-09,522,1,0
03,2015,2015-09,642,2,1
03,2015,2015-09,287,1,2
03,2015,2015-10,4885,11,0
03,2015,2015-10,7395,19,1
03,2015,2015-10,315,1,2
03,2015,2015-11,6536,5,0
03,2015,2015-11,4166,14,1
03,2015,2015-12,4133,4,0
03,2015,2015-12,11133,23,1
03,2015,2015-12,527,2,2
03,2016,2016-01,988,1,0
03,2016,2016-01,7070,14,1
03,2016,2016-01,1133,4,2
03,2016,2016-02,3397,10,1
03,2016,2016-03,55326,2,0
03,2016,2016-03,7307,16,1
03,2016,2016-03,628,3,2
03,2016,2016-04,3890,13,1
03,2016,2016-04,1794,5,2
03,2016,2016-05,46270,3,0
03,2016,2016-05,20001,26,1
03,2016,2016-05,1966,4,2
03,2016,2016-06,3145,3,0
03,2016,2016-06,30644,35,1
03,2016,2016-06,2445,5,2
03,2016,2016-07,4621,3,0
03,2016,2016-07,45853,59,1
03,2016,2016-07,671,1,2
03,2016,2016-08,81289,16,0
03,2016,2016-08,39197,60,1
03,2016,2016-08,5376,7,2
03,2016,2016-09,245,1,0
03,2016,2016-09,45604,68,1
03,2016,2016-09,843,3,2
03,2016,2016-10,21108,20,0
03,2016,2016-10,35576,53,1
03,2016,2016-10,945,2,2
03,2016,2016-11,2392,2,0
03,2016,2016-11,28049,43,1
03,2016,2016-11,2097,2,2
03,2016,2016-12,4373,1,0
03,2016,2016-12,12436,27,1
03,2016,2016-12,374,2,2
03,2017,2017-01,393,1,0
03,2017,2017-01,6547,17,1
03,2017,2017-02,4271,10,1
03,2017,2017-02,1074,5,2
03,2017,2017-03,4771,15,1
03,2017,2017-03,468,2,2
03,2017,2017-04,6484,3,0
03,2017,2017-04,10810,21,1
03,2017,2017-04,133,1,2
03,2017,2017-05,1455,3,0
03,2017,2017-05,14914,27,1
03,2017,2017-05,1459,4,2
03,2017,2017-06,88817,14,0
03,2017,2017-06,23186,46,1
03,2017,2017-06,667,2,2
03,2017,2017-07,323398,8,0
03,2017,2017-07,31063,48,1
03,2017,2017-07,3432,5,2
03,2017,2017-08,30876,3,0
03,2017,2017-08,17732,35,1
03,2017,2017-09,382,1,0
03,2017,2017-09,19395,42,1
03,2017,2017-09,1633,3,2
03,2017,2017-10,5047,9,0
03,2017,2017-10,21897,47,1
03,2017,2017-10,6036,7,2
03,2017,2017-11,14518,29,1
03,2017,2017-11,470,3,2
03,2017,2017-12,1067,3,0
03,2017,2017-12,21233,32,1
03,2018,2018-01,929,1,0
03,2018,2018-01,8767,20,1
03,2018,2018-02,7168,13,1
03,2018,2018-03,3003,2,0
03,2018,2018-03,12180,29,1
03,2018,2018-03,1134,4,2
03,2018,2018-04,1982,4,0
03,2018,2018-04,56495,30,1
03,2018,2018-04,2938,5,2
03,2018,2018-05,2329,4,0
03,2018,2018-05,18032,37,1
03,2018,2018-05,428,1,2
03,2018,2018-06,118591,3,0
03,2018,2018-06,19942,44,1
03,2018,2018-06,5117,9,2
03,2018,2018-07,109727,6,0
03,2018,2018-07,16081,42,1
03,2018,2018-07,6800,13,2
03,2018,2018-08,115946,12,0
03,2018,2018-08,21197,41,1
03,2018,2018-08,4245,9,2
03,2018,2018-09,440551,6,0
03,2018,2018-09,62977,46,1
03,2018,2018-09,8318,22,2
03,2018,2018-10,33793,35,1
03,2018,2018-10,7364,15,2
03,2018,2018-11,504,1,0
03,2018,2018-11,9649,25,1
03,2018,2018-11,8551,15,2
03,2018,2018-12,4493,3,0
03,2018,2018-12,21851,27,1
03,2018,2018-12,2234,5,2
03,2019,2019-01,656,1,0
03,2019,2019-01,4701,14,1
03,2019,2019-01,1488,4,2
03,2019,2019-02,717,1,0
03,2019,2019-02,6369,15,1
03,2019,2019-02,1328,3,2
03,2019,2019-03,49980,3,0
03,2019,2019-03,13971,28,1
03,2019,2019-03,650,4,2
03,2019,2019-04,32599,45,1
03,2019,2019-04,1648,5,2
03,2019,2019-05,3055,4,0
03,2019,2019-05,22217,42,1
03,2019,2019-05,8101,7,2
03,2019,2019-06,115746,8,0
03,2019,2019-06,41751,54,1
03,2019,2019-06,27990,10,2
03,2019,2019-07,4927,5,0
03,2019,2019-07,32795,69,1
03,2019,2019-07,4930,9,2
03,2019,2019-08,13178,6,0
03,2019,2019-08,31694,67,1
03,2019,2019-08,16710,13,2
03,2019,2019-09,60739,16,0
03,2019,2019-09,275577,61,1
03,2019,2019-09,5851,10,2
03,2019,2019-10,12266,14,0
03,2019,2019-10,27244,42,1
03,2019,2019-10,7710,10,2
03,2019,2019-11,482,1,0
03,2019,2019-11,16498,44,1
03,2019,2019-11,795,2,2
03,2019,2019-12,242,1,0
03,2019,2019-12,9305,20,1
03,2019,2019-12,2197,7,2
03,2020,2020-01,4653,5,0
03,2020,2020-01,12808,23,1
03,2020,2020-01,1766,5,2
04,2015,2015-09,20275759,7,0
04,2015,2015-09,39402,8,1
04,2015,2015-10,8397,17,0
04,2015,2015-10,2480,12,1
04,2015,2015-10,1036,4,2
04,2015,2015-11,2874,3,0
04,2015,2015-11,8431,27,1
04,2015,2015-11,153,1,2
04,2015,2015-12,2802,5,0
04,2015,2015-12,5470,17,1
04,2015,2015-12,535,2,2
04,2016,2016-01,2768,2,0
04,2016,2016-01,6148,17,1
04,2016,2016-01,1977,2,2
04,2016,2016-02,49997,1,0
04,2016,2016-02,4513,10,1
04,2016,2016-02,1289,2,2
04,2016,2016-03,1927,4,0
04,2016,2016-03,7439,22,1
04,2016,2016-04,19248,35,1
04,2016,2016-04,3376,6,2
04,2016,2016-05,157544,6,0
04,2016,2016-05,18277,35,1
04,2016,2016-05,1140,3,2
04,2016,2016-06,510,1,0
04,2016,2016-06,25728,53,1
04,2016,2016-06,2541,4,2
04,2016,2016-07,3107,4,0
04,2016,2016-07,25856,56,1
04,2016,2016-07,271,1,2
04,2016,2016-08,17038,12,0
04,2016,2016-08,32999,73,1
04,2016,2016-08,2873,3,2
04,2016,2016-09,4480,10,0
04,2016,2016-09,27361,66,1
04,2016,2016-09,7782,7,2
04,2016,2016-10,13331,4,0
04,2016,2016-10,14555,51,1
04,2016,2016-10,1124,3,2
04,2016,2016-11,625,1,0
04,2016,2016-11,17471,40,1
04,2016,2016-11,1602,6,2
04,2016,2016-12,9536,38,1
04,2016,2016-12,623,2,2
04,2017,2017-01,34317,2,0
04,2017,2017-01,13456,42,1
04,2017,2017-01,2201,7,2
04,2017,2017-02,1031,2,0
04,2017,2017-02,10959,45,1
04,2017,2017-02,1603,6,2
04,2017,2017-03,7755,40,1
04,2017,2017-03,1237,6,2
04,2017,2017-04,753540,7,0
04,2017,2017-04,16545,56,1
04,2017,2017-04,5677,14,2
04,2017,2017-05,3261,4,0
04,2017,2017-05,13139,50,1
04,2017,2017-05,6590,18,2
04,2017,2017-06,7237,4,0
04,2017,2017-06,23430,54,1
04,2017,2017-06,5505,21,2
04,2017,2017-07,7684,9,0
04,2017,2017-07,21564,55,1
04,2017,2017-07,6344,14,2
04,2017,2017-08,100251,3,0
04,2017,2017-08,26995,90,1
04,2017,2017-08,5942,17,2
04,2017,2017-09,5510,7,0
04,2017,2017-09,31257,78,1
04,2017,2017-09,2012,3,2
04,2017,2017-10,20403,15,0
04,2017,2017-10,21030,75,1
04,2017,2017-10,6285,13,2
04,2017,2017-11,63490,3,0
04,2017,2017-11,13960,48,1
04,2017,2017-11,1380,8,2
04,2017,2017-12,375,1,0
04,2017,2017-12,13278,44,1
04,2017,2017-12,1983,8,2
04,2018,2018-01,135,1,0
04,2018,2018-01,8671,36,1
04,2018,2018-01,418,3,2
04,2018,2018-02,8239,26,1
04,2018,2018-02,263,1,2
04,2018,2018-03,1049,3,0
04,2018,2018-03,11439,44,1
04,2018,2018-03,518,2,2
04,2018,2018-04,65124,2,0
04,2018,2018-04,14846,52,1
04,2018,2018-04,985,4,2
04,2018,2018-05,1507,4,0
04,2018,2018-05,18142,45,1
04,2018,2018-05,3282,11,2
04,2018,2018-06,79374,2,0
04,2018,2018-06,17793,41,1
04,2018,2018-06,1749,3,2
04,2018,2018-07,602,1,0
04,2018,2018-07,52521,74,1
04,2018,2018-07,15516,17,2
04,2018,2018-08,5634,6,0
04,2018,2018-08,152793,61,1
04,2018,2018-08,22390,27,2
04,2018,2018-09,103598,8,0
04,2018,2018-09,31558,63,1
04,2018,2018-09,14350,20,2
04,2018,2018-10,27246,79,1
04,2018,2018-10,5556,14,2
04,2018,2018-11,22095,61,1
04,2018,2018-11,3130,10,2
04,2018,2018-12,1203,1,0
04,2018,2018-12,17828,53,1
04,2018,2018-12,3158,15,2
04,2019,2019-01,3250,2,0
04,2019,2019-01,79995,33,1
04,2019,2019-01,2027,9,2
04,2019,2019-02,545,2,0
04,2019,2019-02,10631,45,1
04,2019,2019-02,1109,9,2
04,2019,2019-03,18556,47,1
04,2019,2019-03,674,4,2
04,2019,2019-04,187,1,0
04,2019,2019-04,39092,59,1
04,2019,2019-04,4493,12,2
04,2019,2019-05,7473,6,0
04,2019,2019-05,36136,65,1
04,2019,2019-05,5002,13,2
04,2019,2019-06,3945,6,0
04,2019,2019-06,16665,40,1
04,2019,2019-06,10252,13,2
04,2019,2019-07,2366,5,0
04,2019,2019-07,38625,92,1
04,2019,2019-07,11836,15,2
04,2019,2019-08,1194816,13,0
04,2019,2019-08,18068,54,1
04,2019,2019-08,14579,25,2
04,2019,2019-09,69830,14,0
04,2019,2019-09,26088,61,1
04,2019,2019-09,11693,28,2
04,2019,2019-10,27009,4,0
04,2019,2019-10,26342,71,1
04,2019,2019-10,13458,37,2
04,2019,2019-11,389,1,0
04,2019,2019-11,28065,84,1
04,2019,2019-11,7292,26,2
04,2019,2019-12,719,1,0
04,2019,2019-12,21281,40,1
04,2019,2019-12,6281,23,2
04,2020,2020-01,17158,42,1
04,2020,2020-01,8784,29,2
05,2015,2015-09,1100,2,0
05,2015,2015-09,11111,31,1
05,2015,2015-09,7376,13,2
05,2015,2015-10,5190,11,0
05,2015,2015-10,24556,59,1
05,2015,2015-10,33737,43,2
05,2015,2015-11,15509,8,0
05,2015,2015-11,25509,60,1
05,2015,2015-11,17610,28,2
05,2015,2015-12,464,1,0
05,2015,2015-12,11630,32,1
05,2015,2015-12,14149,26,2
05,2016,2016-01,1588473,5,0
05,2016,2016-01,10007,24,1
05,2016,2016-01,11721,17,2
05,2016,2016-02,14591,34,1
05,2016,2016-02,19514,28,2
05,2016,2016-03,11568,14,0
05,2016,2016-03,39549,88,1
05,2016,2016-03,32744,44,2
05,2016,2016-04,2018,3,0
05,2016,2016-04,38490,94,1
05,2016,2016-04,29010,50,2
05,2016,2016-05,6496,6,0
05,2016,2016-05,41069,101,1
05,2016,2016-05,27060,53,2
05,2016,2016-06,11204,5,0
05,2016,2016-06,56902,135,1
05,2016,2016-06,30380,55,2
05,2016,2016-07,2238,2,0
05,2016,2016-07,78037,135,1
05,2016,2016-07,45370,67,2
05,2016,2016-08,9214,8,0
05,2016,2016-08,73080,178,1
05,2016,2016-08,46525,92,2
05,2016,2016-09,2087,4,0
05,2016,2016-09,87820,205,1
05,2016,2016-09,34684,85,2
05,2016,2016-10,2253,4,0
05,2016,2016-10,76337,221,1
05,2016,2016-10,26721,63,2
05,2016,2016-11,810,3,0
05,2016,2016-11,62445,173,1
05,2016,2016-11,29392,57,2
05,2016,2016-12,43194,133,1
05,2016,2016-12,24642,35,2
05,2017,2017-01,41292,132,1
05,2017,2017-01,21644,37,2
05,2017,2017-02,429,2,0
05,2017,2017-02,27227,96,1
05,2017,2017-02,15290,36,2
05,2017,2017-03,45434,114,1
05,2017,2017-03,11615,27,2
05,2017,2017-04,101101,7,0
05,2017,2017-04,129608,180,1
05,2017,2017-04,13440,26,2
05,2017,2017-05,17386,11,0
05,2017,2017-05,1526729,228,1
05,2017,2017-05,19246,38,2
05,2017,2017-06,9108,7,0
05,2017,2017-06,103717,247,1
05,2017,2017-06,20027,47,2
05,2017,2017-07,6022,8,0
05,2017,2017-07,101256,245,1
05,2017,2017-07,30277,60,2
05,2017,2017-08,6569,12,0
05,2017,2017-08,131140,261,1
05,2017,2017-08,40178,72,2
05,2017,2017-09,2160,7,0
05,2017,2017-09,103694,270,1
